,movieId,director
8245,87522,Q2263
8246,87529,Q2296698
8247,87660,Q263486
8248,87785,Q3181958
8249,87834,Q30728697
8250,87867,Q547811
8251,87869,Q524897
8252,87876,Q269214
8253,87876,Q681740
8254,87960,Q24659919
8255,88069,Q4667442
8256,88094,Q106375737
8257,88108,Q446318
8258,88125,Q312988
8259,88129,Q359397
8260,88140,Q352948
8261,88163,Q3108788
8262,88163,Q3182354
8263,88179,Q241546
8264,88235,Q2454533
8265,88267,Q7609556
8266,88267,Q18921842
8267,88272,Q361727
8268,88327,Q709580
8269,88345,Q357627
8270,88345,Q15453962
8271,88356,Q545351
8272,88405,Q2576503
8273,88448,Q3826704
8274,88515,Q1332329
8275,88593,Q490406
8276,88672,Q3177627
8277,88697,Q621490
8278,88699,Q543733
8279,88744,Q8296
8280,88746,Q4832305
8281,88785,Q607615
8282,88810,Q2639828
8283,88812,Q521691
8284,88911,Q1387804
8285,88932,Q3499264
8286,88954,Q19868225
8287,89028,Q7846914
8288,89030,Q3696452
8289,89039,Q704287
8290,89047,Q3493025
8291,89072,Q6196942
8292,89085,Q51516
8293,89087,Q1388393
8294,89090,Q87721525
8295,89118,Q55171
8296,89190,Q77399
8297,89208,Q3106429
8298,89281,Q1680893
8299,89305,Q4886266
8300,89343,Q489831
8301,89386,Q318287
8302,89388,Q3038028
8303,89427,Q529803
8304,89470,Q103917
8305,89492,Q817863
8306,89580,Q430804
8307,89582,Q179463
8308,89586,Q935609
8309,89586,Q16729967
8310,89678,Q3183202
8311,89745,Q298025
8312,89753,Q457656
8313,89759,Q334242
8314,89761,Q55422
8315,89774,Q3099599
8316,89804,Q23844
8317,89837,Q2895597
8318,89840,Q1494914
8319,89862,Q5415397
8320,89864,Q1320930
8321,89898,Q3883860
8322,89904,Q28556
8323,89939,Q468027
8324,89945,Q7375674
8325,90057,Q1324417
8326,90243,Q1389817
8327,90245,Q741623
8328,90249,Q323076
8329,90343,Q723252
8330,90345,Q552449
8331,90353,Q7491395
8332,90357,Q498389
8333,90374,Q7440964
8334,90376,Q3269591
8335,90384,Q6132686
8336,90403,Q380608
8337,90405,Q360737
8338,90428,Q968840
8339,90430,Q51552
8340,90439,Q1676295
8341,90469,Q4790469
8342,90469,Q5724080
8343,90471,Q4679314
8344,90471,Q18999841
8345,90522,Q475703
8346,90524,Q363005
8347,90528,Q374678
8348,90531,Q706475
8349,90576,Q6768984
8350,90600,Q3425142
8351,90603,Q6500314
8352,90603,Q7407800
8353,90630,Q432875
8354,90647,Q283700
8355,90717,Q319204
8356,90719,Q43203
8357,90738,Q3856120
8358,90746,Q8877
8359,90769,Q15429723
8360,90809,Q461350
8361,90863,Q41148
8362,90866,Q41148
8363,90888,Q383768
8364,90890,Q518868
8365,90943,Q44131
8366,90945,Q202409
8367,91077,Q313566
8368,91079,Q3038902
8369,91094,Q5925685
8370,91104,Q361336
8371,91126,Q8877
8372,91128,Q991798
8373,91233,Q1174468
8374,91261,Q1969891
8375,91266,Q4407926
8376,91273,Q5890038
8377,91323,Q2296698
8378,91325,Q313506
8379,91337,Q115172880
8380,91353,Q1285191
8381,91355,Q373256
8382,91355,Q3177583
8383,91386,Q446960
8384,91414,Q7422783
8385,91470,Q1502999
8386,91483,Q350422
8387,91485,Q442740
8388,91488,Q3026284
8389,91500,Q598675
8390,91529,Q25191
8391,91535,Q353117
8392,91542,Q192990
8393,91571,Q28493
8394,91622,Q314502
8395,91628,Q315087
8396,91630,Q310960
8397,91653,Q318287
8398,91658,Q184903
8399,91660,Q3675494
8400,91666,Q3132678
8401,91671,Q2507259
8402,91688,Q2539163
8403,91690,Q271554
8404,91784,Q3476873
8405,91842,Q167522
8406,91869,Q16799319
8407,91869,Q100989548
8408,91873,Q1606898
8409,91890,Q237696
8410,91935,Q7023911
8411,91947,Q95686039
8412,91974,Q1335855
8413,91974,Q6188207
8414,91976,Q936866
8415,91978,Q724516
8416,91981,Q202597
8417,92008,Q103917
8418,92046,Q90300
8419,92048,Q6491988
8420,92094,Q3379043
8421,92192,Q1059776
8422,92198,Q707755
8423,92234,Q573334
8424,92243,Q55430
8425,92259,Q74428
8426,92259,Q2778106
8427,92264,Q456690
8428,92309,Q3527989
8429,92348,Q3196896
8430,92391,Q3682647
8431,92391,Q14266222
8432,92420,Q3186007
8433,92422,Q2057920
8434,92427,Q69092
8435,92439,Q1496442
8436,92475,Q349069
8437,92507,Q977624
8438,92509,Q6834687
8439,92535,Q15079
8440,92637,Q741623
8441,92643,Q385770
8442,92665,Q6147573
8443,92674,Q3018342
8444,92681,Q1114465
8445,92694,Q960885
8446,92730,Q7088303
8447,92760,Q16015953
8448,92760,Q110125613
8449,92938,Q913128
8450,92938,Q1340718
8451,92954,Q436829
8452,93022,Q2433936
8453,93114,Q25120
8454,93114,Q53001
8455,93114,Q53003
8456,93114,Q55454
8457,93134,Q961970
8458,93139,Q1086914
8459,93193,Q3369526
8460,93208,Q5544380
8461,93242,Q3129564
8462,93270,Q2319466
8463,93272,Q351884
8464,93272,Q20666333
8465,93287,Q934964
8466,93297,Q7437478
8467,93297,Q19666929
8468,93320,Q3313267
8469,93326,Q385058
8470,93363,Q328723
8471,93443,Q3308160
8472,93502,Q2034576
8473,93510,Q3378803
8474,93510,Q13638984
8475,93512,Q3273787
8476,93512,Q6166571
8477,93563,Q22692663
8478,93563,Q22692677
8479,93598,Q6317793
8480,93610,Q1052320
8481,93721,Q19878384
8482,93723,Q972884
8483,93740,Q316051
8484,93766,Q953359
8485,93790,Q1070690
8486,93805,Q2063309
8487,93819,Q19668417
8488,93831,Q950283
8489,93831,Q3112667
8490,93838,Q4207234
8491,93840,Q922368
8492,93855,Q369424
8493,93980,Q888535
8494,93980,Q1368300
8495,93982,Q456008
8496,94011,Q18753236
8497,94015,Q383768
8498,94018,Q183141
8499,94070,Q51516
8500,94122,Q364421
8501,94130,Q6513896
8502,94150,Q3980944
8503,94160,Q640840
8504,94160,Q914001
8505,94160,Q6846576
8506,94160,Q8050087
8507,94262,Q7576059
8508,94266,Q2624066
8509,94323,Q2005037
8510,94325,Q951522
8511,94405,Q887636
8512,94478,Q56008
8513,94494,Q114246998
8514,94503,Q7494798
8515,94661,Q3482121
8516,94677,Q722115
8517,94777,Q317567
8518,94780,Q175062
8519,94799,Q13499404
8520,94810,Q970619
8521,94833,Q1975096
8522,94864,Q56005
8523,94867,Q16732228
8524,94896,Q40035
8525,94919,Q167522
8526,94931,Q234212
8527,94953,Q561133
8528,94959,Q223687
8529,94985,Q4685070
8530,95004,Q369717
8531,95004,Q4957114
8532,95004,Q6500314
8533,95067,Q913003
8534,95088,Q5145625
8535,95105,Q74227
8536,95105,Q521501
8537,95105,Q2630467
8538,95135,Q420041
8539,95145,Q3012184
8540,95147,Q3012184
8541,95149,Q7407800
8542,95163,Q113427472
8543,95165,Q3012184
8544,95167,Q429715
8545,95167,Q1390504
8546,95167,Q1408804
8547,95170,Q4760905
8548,95175,Q3376961
8549,95182,Q3012184
8550,95193,Q3174628
8551,95193,Q22246193
8552,95199,Q636003
8553,95201,Q25089
8554,95207,Q344854
8555,95218,Q88402604
8556,95307,Q350903
8557,95309,Q3259437
8558,95311,Q3037956
8559,95313,Q310960
8560,95377,Q1408804
8561,95377,Q15500627
8562,95441,Q188492
8563,95449,Q103917
8564,95473,Q3012184
8565,95475,Q6883322
8566,95497,Q3012184
8567,95499,Q2836036
8568,95508,Q113351884
8569,95510,Q357998
8570,95519,Q18544237
8571,95543,Q351866
8572,95543,Q2347144
8573,95558,Q555180
8574,95583,Q179497
8575,95624,Q3876025
8576,95654,Q1455793
8577,95690,Q16734393
8578,95717,Q489199
8579,95720,Q419466
8580,95744,Q110462
8581,95761,Q51582
8582,95780,Q18544237
8583,95796,Q1239091
8584,95839,Q1174792
8585,95843,Q51535
8586,95858,Q507423
8587,95873,Q13644887
8588,95873,Q13644938
8589,95875,Q336099
8590,95939,Q55238
8591,95949,Q113285
8592,95965,Q6883322
8593,96004,Q18544237
8594,96020,Q22927019
8595,96079,Q223233
8596,96084,Q53050
8597,96110,Q524278
8598,96114,Q114908370
8599,96121,Q934964
8600,96150,Q3218831
8601,96281,Q2964669
8602,96281,Q3470486
8603,96283,Q18558
8604,96373,Q7378076
8605,96411,Q4798067
8606,96417,Q270178
8607,96430,Q2001087
8608,96432,Q552814
8609,96448,Q6236562
8610,96488,Q2271522
8611,96530,Q6289410
8612,96563,Q3645498
8613,96563,Q5637614
8614,96567,Q1631627
8615,96567,Q72847561
8616,96588,Q724795
8617,96606,Q2032881
8618,96608,Q3701005
8619,96610,Q621818
8620,96616,Q60341
8621,96655,Q6124973
8622,96691,Q380608
8623,96726,Q5226260
8624,96728,Q25132
8625,96737,Q1527684
8626,96811,Q1091339
8627,96815,Q3527989
8628,96815,Q4679987
8629,96815,Q6212564
8630,96815,Q7281049
8631,96821,Q2070360
8632,96829,Q314287
8633,96832,Q737693
8634,96861,Q1388393
8635,96917,Q3294263
8636,96935,Q470104
8637,96935,Q616410
8638,96945,Q314972
8639,96964,Q936929
8640,96975,Q440453
8641,97024,Q382389
8642,97168,Q1344373
8643,97172,Q56008
8644,97188,Q558806
8645,97225,Q347111
8646,97230,Q107346171
8647,97285,Q2296663
8648,97304,Q483118
8649,97306,Q372394
8650,97328,Q223455
8651,97470,Q23901309
8652,97643,Q577959
8653,97665,Q3219542
8654,97701,Q4790469
8655,97701,Q5724080
8656,97742,Q503966
8657,97752,Q57231
8658,97752,Q9544977
8659,97752,Q9545711
8660,97785,Q975070
8661,97836,Q547811
8662,97858,Q2011694
8663,97860,Q504503
8664,97866,Q51241374
8665,97870,Q933562
8666,97904,Q1680997
8667,97913,Q2499079
8668,97921,Q314342
8669,97923,Q187364
8670,97936,Q118817
8671,97938,Q160726
8672,97950,Q52447
8673,97988,Q269692
8674,98061,Q179463
8675,98083,Q2394603
8676,98122,Q26823041
8677,98122,Q26823054
8678,98124,Q11866244
8679,98154,Q8877
8680,98160,Q7812598
8681,98175,Q442273
8682,98203,Q361336
8683,98230,Q6147125
8684,98239,Q1774360
8685,98243,Q7176523
8686,98279,Q711920
8687,98279,Q5106916
8688,98296,Q93833
8689,98361,Q55428
8690,98491,Q6379685
8691,98499,Q36970
8692,98503,Q99337831
8693,98585,Q4249802
8694,98604,Q459078
8695,98607,Q3514320
8696,98623,Q311219
8697,98633,Q311219
8698,98697,Q295093
8699,98799,Q65665756
8700,98799,Q114903781
8701,98799,Q114916633
8702,98809,Q4465
8703,98836,Q1354716
8704,98908,Q113443058
8705,98961,Q34816
8706,99005,Q5231164
8707,99007,Q1320930
8708,99030,Q453691
8709,99087,Q558822
8710,99106,Q242557
8711,99112,Q337658
8712,99114,Q3772
8713,99117,Q325396
8714,99122,Q1524633
8715,99130,Q114917608
8716,99145,Q932019
8717,99149,Q295912
8718,99191,Q3018772
8719,99191,Q6775934
8720,99191,Q113572930
8721,99415,Q525725
8722,99437,Q720360
8723,99532,Q542092
8724,99574,Q25186
8725,99636,Q5527787
8726,99638,Q1654384
8727,99721,Q3181958
8728,99728,Q521691
8729,99750,Q15957667
8730,99764,Q594400
8731,99813,Q11866244
8732,99846,Q18924410
8733,99853,Q61436749
8734,99910,Q484522
8735,99917,Q3481357
8736,99992,Q2720543
8737,100068,Q1835077
8738,100083,Q219373
8739,100083,Q319204
8740,100083,Q345259
8741,100083,Q470260
8742,100083,Q717015
8743,100083,Q888178
8744,100083,Q888535
8745,100083,Q1368300
8746,100083,Q3942954
8747,100083,Q7612160
8748,100083,Q20656488
8749,100106,Q371309
8750,100159,Q2895597
8751,100163,Q2669356
8752,100226,Q1281149
8753,100277,Q1890376
8754,100302,Q3187791
8755,100304,Q61659642
8756,100306,Q88366
8757,100326,Q464169
8758,100383,Q103917
8759,100390,Q524897
8760,100397,Q265991
8761,100397,Q382387
8762,100397,Q636817
8763,100397,Q935646
8764,100397,Q1318058
8765,100397,Q2638166
8766,100397,Q2846120
8767,100397,Q2895597
8768,100397,Q3428903
8769,100397,Q3527989
8770,100397,Q3961130
8771,100397,Q4022902
8772,100397,Q4023328
8773,100397,Q4679987
8774,100397,Q5658534
8775,100397,Q5836844
8776,100397,Q6271517
8777,100397,Q6756212
8778,100397,Q15511907
8779,100397,Q16198328
8780,100397,Q16582250
8781,100397,Q17289068
8782,100397,Q17289127
8783,100397,Q18002645
8784,100397,Q18002667
8785,100397,Q18002669
8786,100397,Q18002672
8787,100397,Q60633865
8788,100487,Q269670
8789,100498,Q860608
8790,100507,Q3081957
8791,100507,Q7436898
8792,100527,Q316051
8793,100556,Q6290103
8794,100556,Q95672884
8795,100579,Q1640791
8796,100611,Q23553923
8797,100714,Q40035
8798,100737,Q23697700
8799,100810,Q3297647
8800,100843,Q126730
8801,100882,Q311179
8802,100882,Q5262121
8803,100906,Q1849400
8804,101025,Q220751
8805,101070,Q386131
8806,101072,Q114681
8807,101074,Q579241
8808,101074,Q3157236
8809,101076,Q1702754
8810,101088,Q315484
8811,101112,Q275402
8812,101142,Q201641
8813,101142,Q6415415
8814,101283,Q2745262
8815,101360,Q598238
8816,101362,Q465139
8817,101415,Q132058
8818,101423,Q8050087
8819,101525,Q2756732
8820,101529,Q16217494
8821,101531,Q269927
8822,101577,Q360737
8823,101612,Q1968839
8824,101739,Q5439920
8825,101741,Q134867
8826,101765,Q3367336
8827,101864,Q2444076
8828,101884,Q944198
8829,101895,Q912327
8830,101962,Q720771
8831,101973,Q5717193
8832,102007,Q5488926
8833,102025,Q493100
8834,102033,Q59259
8835,102058,Q5488926
8836,102058,Q7407800
8837,102066,Q17285309
8838,102066,Q17308798
8839,102070,Q6271790
8840,102084,Q6500314
8841,102088,Q55431
8842,102123,Q220308
8843,102123,Q3061320
8844,102125,Q726126
8845,102165,Q3696475
8846,102194,Q1324417
8847,102278,Q30079840
8848,102338,Q709580
8849,102378,Q58327634
8850,102407,Q250545
8851,102445,Q188137
8852,102481,Q323076
8853,102590,Q4758107
8854,102602,Q380252
8855,102666,Q312480
8856,102684,Q359397
8857,102686,Q362824
8858,102716,Q551876
8859,102720,Q185655
8860,102735,Q3394578
8861,102742,Q3566046
8862,102747,Q882
8863,102749,Q3156157
8864,102760,Q2895597
8865,102800,Q459349
8866,102802,Q298255
8867,102819,Q103917
8868,102823,Q699702
8869,102880,Q51489
8870,102903,Q525332
8871,102984,Q5217833
8872,102993,Q591785
8873,102993,Q2514422
8874,103027,Q298025
8875,103042,Q139890
8876,103048,Q17091099
8877,103075,Q3161013
8878,103085,Q114554703
8879,103107,Q15885146
8880,103137,Q193628
8881,103141,Q5214348
8882,103171,Q64645
8883,103210,Q11523412
8884,103219,Q1972918
8885,103221,Q22323661
8886,103228,Q219124
8887,103233,Q6270460
8888,103235,Q53045
8889,103245,Q374480
8890,103249,Q28497
8891,103253,Q715838
8892,103335,Q351884
8893,103335,Q3384479
8894,103339,Q60100
8895,103341,Q522057
8896,103366,Q1337354
8897,103372,Q2031292
8898,103384,Q295463
8899,103449,Q189526
8900,103483,Q1291210
8901,103483,Q4207234
8902,103483,Q4679987
8903,103483,Q5606541
8904,103483,Q16198328
8905,103483,Q18002667
8906,103483,Q60633865
8907,103502,Q114833953
8908,103539,Q1680997
8909,103543,Q6660324
8910,103596,Q16146485
8911,103606,Q6288682
8912,103609,Q612365
8913,103624,Q7383978
8914,103655,Q66867
8915,103685,Q2895597
8916,103688,Q108047434
8917,103755,Q5239955
8918,103772,Q433893
8919,103801,Q6212564
8920,103810,Q1181116
8921,103819,Q4953855
8922,103865,Q104996117
8923,103883,Q167522
8924,103980,Q25089
8925,103984,Q374678
8926,104017,Q1253648
8927,104069,Q15079
8928,104074,Q95657
8929,104076,Q545351
8930,104078,Q5249354
8931,104129,Q43416
8932,104141,Q11855619
8933,104211,Q2745616
8934,104218,Q518868
8935,104241,Q3176610
8936,104243,Q492743
8937,104245,Q6420019
8938,104272,Q21882760
8939,104283,Q55400
8940,104303,Q4137738
8941,104337,Q555460
8942,104339,Q241686
8943,104374,Q355300
8944,104419,Q6500314
8945,104419,Q7407800
8946,104457,Q4679987
8947,104760,Q2310642
8948,104780,Q719142
8949,104837,Q922905
8950,104841,Q28028
8951,104863,Q3308160
8952,104879,Q548823
8953,104906,Q3177537
8954,104908,Q108047434
8955,104913,Q103646
8956,104925,Q484779
8957,104944,Q15972939
8958,105020,Q727810
8959,105037,Q16204605
8960,105121,Q7375761
8961,105197,Q313566
8962,105211,Q1987021
8963,105213,Q177311
8964,105246,Q126098
8965,105254,Q3818280
8966,105325,Q114026688
8967,105351,Q539065
8968,105355,Q307996
8969,105468,Q320232
8970,105468,Q16864574
8971,105504,Q356275
8972,105540,Q113141364
8973,105585,Q47284
8974,105593,Q17232832
8975,105653,Q450630
8976,105720,Q55392
8977,105731,Q73761
8978,105746,Q114955878
8979,105755,Q56005
8980,105801,Q117860277
8981,105844,Q706475
8982,105954,Q1676295
8983,106002,Q443106
8984,106062,Q2394603
8985,106072,Q1113146
8986,106100,Q500611
8987,106144,Q15631781
8988,106330,Q470251
8989,106438,Q55258
8990,106441,Q2924979
8991,106487,Q561387
8992,106489,Q4465
8993,106491,Q15652455
8994,106540,Q1410263
8995,106542,Q15810427
8996,106648,Q179463
8997,106696,Q156596
8998,106696,Q5929198
8999,106766,Q13595311
9000,106766,Q13595531
9001,106782,Q41148
9002,106785,Q1494859
9003,106839,Q3671
9004,106873,Q23261
9005,106873,Q81078
9006,106873,Q742757
9007,106873,Q9188927
9008,106883,Q7182199
9009,106889,Q2919575
9010,106916,Q314342
9011,106918,Q47100
9012,106920,Q259913
9013,106927,Q382387
9014,107013,Q6894694
9015,107069,Q183141
9016,107141,Q1361200
9017,107159,Q1151683
9018,107314,Q51566
9019,107338,Q1282375
9020,107348,Q350405
9021,107406,Q495980
9022,107408,Q2367442
9023,107410,Q1071764
9024,107412,Q312480
9025,107436,Q610764
9026,107447,Q453691
9027,107449,Q21067196
9028,107462,Q768543
9029,107565,Q112352
9030,107630,Q6258785
9031,107702,Q339551
9032,107723,Q2593083
9033,107771,Q191755
9034,107846,Q1063987
9035,107945,Q16194144
9036,107951,Q12411479
9037,107953,Q29600178
9038,107962,Q487069
9039,107997,Q6196942
9040,107999,Q6883322
9041,108078,Q513632
9042,108090,Q2836036
9043,108156,Q2005037
9044,108188,Q55294
9045,108190,Q706300
9046,108192,Q223687
9047,108540,Q2896206
9048,108540,Q3501563
9049,108540,Q3559781
9050,108601,Q3323993
9051,108689,Q2719725
9052,108715,Q114496947
9053,108715,Q114496948
9054,108727,Q133730
9055,108729,Q548823
9056,108795,Q6500314
9057,108928,Q23844
9058,108932,Q3378803
9059,108932,Q13638984
9060,108945,Q1332810
9061,108949,Q16244611
9062,108981,Q133730
9063,109042,Q6211034
9064,109161,Q51552
9065,109183,Q18347485
9066,109187,Q25078
9067,109191,Q419454
9068,109241,Q3017644
9069,109282,Q47010932
9070,109295,Q7861955
9071,109313,Q1624921
9072,109317,Q7340458
9073,109372,Q7613624
9074,109374,Q223687
9075,109383,Q21062958
9076,109416,Q1058003
9077,109483,Q23697472
9078,109487,Q25191
9079,109569,Q385058
9080,109576,Q114684570
9081,109578,Q357183
9082,109596,Q11926431
9083,109633,Q335080
9084,109673,Q15277249
9085,109687,Q16731434
9086,109723,Q114495933
9087,109846,Q1151111
9088,109848,Q1703182
9089,109850,Q7437478
9090,109853,Q504706
9091,109864,Q2154158
9092,109895,Q284636
9093,109897,Q22692611
9094,109941,Q7288869
9095,109968,Q179463
9096,109971,Q2893408
9097,110102,Q18018415
9098,110102,Q20675767
9099,110127,Q192762
9100,110130,Q15702503
9101,110281,Q311179
9102,110281,Q3228905
9103,110286,Q1162765
9104,110297,Q5925685
9105,110330,Q53009
9106,110350,Q114273702
9107,110387,Q977546
9108,110501,Q4207234
9109,110541,Q1386207
9110,110553,Q357998
9111,110586,Q2454533
9112,110591,Q19668417
9113,110603,Q16214799
9114,110611,Q6196942
9115,110655,Q518632
9116,110669,Q113540541
9117,110669,Q115183215
9118,110718,Q244234
9119,110730,Q460144
9120,110746,Q114899299
9121,110771,Q431191
9122,110773,Q21066677
9123,110781,Q3016482
9124,110826,Q16535255
9125,110882,Q1337354
9126,111113,Q2624066
9127,111146,Q1153718
9128,111320,Q68783638
9129,111320,Q68783644
9130,111360,Q484779
9131,111362,Q220751
9132,111364,Q2451678
9133,111375,Q345259
9134,111384,Q17521770
9135,111443,Q295964
9136,111551,Q114729399
9137,111551,Q114729400
9138,111617,Q547811
9139,111622,Q3181205
9140,111659,Q2158922
9141,111663,Q23819589
9142,111680,Q115272116
9143,111732,Q263730
9144,111743,Q188492
9145,111759,Q349339
9146,111781,Q337658
9147,111795,Q3696452
9148,111800,Q5225170
9149,111817,Q362930
9150,111844,Q17125140
9151,111913,Q18098383
9152,111921,Q6288682
9153,112006,Q1018606
9154,112006,Q16028506
9155,112070,Q55422
9156,112138,Q3378803
9157,112138,Q13638984
9158,112171,Q465139
9159,112175,Q1181049
9160,112183,Q55215
9161,112290,Q40035
9162,112303,Q2005037
9163,112316,Q43203
9164,112326,Q2160854
9165,112334,Q17306155
9166,112370,Q59259
9167,112421,Q6522913
9168,112450,Q561133
9169,112454,Q230710
9170,112460,Q3435192
9171,112497,Q2082056
9172,112512,Q3133021
9173,112515,Q18688012
9174,112552,Q18350026
9175,112556,Q184903
9176,112580,Q1387617
9177,112623,Q931613
9178,112727,Q558806
9179,112749,Q287607
9180,112788,Q1678831
9181,112804,Q704287
9182,112818,Q3161013
9183,112852,Q717015
9184,112868,Q2578679
9185,112897,Q3369526
9186,112911,Q319204
9187,112940,Q349842
9188,113159,Q26897001
9189,113186,Q6791196
9190,113207,Q2639828
9191,113225,Q25089
9192,113252,Q22987973
9193,113275,Q316051
9194,113278,Q3310104
9195,113278,Q11866244
9196,113280,Q706016
9197,113313,Q8063954
9198,113345,Q9544977
9199,113345,Q9545711
9200,113348,Q953359
9201,113350,Q17639300
9202,113374,Q545274
9203,113378,Q543563
9204,113394,Q19592373
9205,113416,Q715330
9206,113453,Q322842
9207,113532,Q5212810
9208,113532,Q5980564
9209,113565,Q3527989
9210,113573,Q47284
9211,113573,Q207676
9212,113604,Q3560361
9213,113705,Q3361624
9214,113705,Q13455488
9215,113741,Q17182528
9216,113780,Q3181441
9217,113829,Q21872603
9218,113849,Q725376
9219,113862,Q4679987
9220,114028,Q3299812
9221,114044,Q62066193
9222,114060,Q2517993
9223,114066,Q19874987
9224,114066,Q19875029
9225,114074,Q18619326
9226,114126,Q679110
9227,114126,Q4662383
9228,114180,Q18148710
9229,114184,Q58862439
9230,114246,Q557208
9231,114265,Q420041
9232,114335,Q263730
9233,114396,Q313044
9234,114494,Q2883803
9235,114554,Q178713
9236,114601,Q323076
9237,114627,Q285084
9238,114662,Q43203
9239,114670,Q489831
9240,114678,Q1333379
9241,114707,Q528132
9242,114713,Q361290
9243,114762,Q75815768
9244,114795,Q20920237
9245,114818,Q936866
9246,114847,Q23829713
9247,114925,Q212167
9248,114935,Q23836180
9249,114935,Q23836181
9250,115065,Q66005133
9251,115122,Q439315
9252,115122,Q2388576
9253,115149,Q5236475
9254,115149,Q22277301
9255,115151,Q1253831
9256,115170,Q607615
9257,115203,Q24661999
9258,115210,Q1091339
9259,115216,Q4992193
9260,115231,Q19517847
9261,115502,Q1892718
9262,115569,Q1159073
9263,115617,Q1077862
9264,115617,Q18921842
9265,115664,Q9012879
9266,115667,Q104373
9267,115680,Q19667738
9268,115713,Q542634
9269,115727,Q709580
9270,115819,Q15710493
9271,115819,Q15710740
9272,115828,Q20685259
9273,115877,Q919608
9274,115969,Q2086928
9275,116044,Q2685
9276,116138,Q122425
9277,116169,Q55432
9278,116207,Q290606
9279,116411,Q4477434
9280,116413,Q22958170
9281,116419,Q913154
9282,116505,Q943006
9283,116505,Q1428901
9284,116529,Q2299195
9285,116668,Q2669356
9286,116718,Q561459
9287,116724,Q5559504
9288,116738,Q100720824
9289,116738,Q100720881
9290,116797,Q3425142
9291,116799,Q25132
9292,116817,Q224159
9293,116823,Q561387
9294,116849,Q24704693
9295,116887,Q56005
9296,116897,Q5212638
9297,116941,Q190373
9298,116941,Q263324
9299,116963,Q5212283
9300,116977,Q888535
9301,116977,Q1368300
9302,116985,Q113514867
9303,117107,Q114919183
9304,117109,Q5105657
9305,117133,Q711914
9306,117176,Q2720543
9307,117364,Q19297690
9308,117368,Q1152051
9309,117444,Q981857
9310,117466,Q103646
9311,117529,Q5145625
9312,117531,Q967163
9313,117531,Q11866330
9314,117533,Q6499321
9315,117545,Q2833411
9316,117545,Q61875074
9317,117572,Q3431640
9318,117590,Q60341
9319,117630,Q3809528
9320,117646,Q369276
9321,117849,Q463255
9322,117851,Q2630467
9323,117851,Q7519046
9324,117867,Q15715283
9325,117877,Q239897
9326,117877,Q2853849
9327,117881,Q455482
9328,117881,Q6047738
9329,117887,Q7151786
9330,117895,Q18148710
9331,117922,Q2701677
9332,118082,Q126633
9333,118166,Q167113
9334,118198,Q19967723
9335,118248,Q363989
9336,118270,Q3156773
9337,118290,Q1386207
9338,118326,Q113509691
9339,118354,Q720615
9340,118512,Q2632767
9341,118530,Q1879810
9342,118530,Q3429410
9343,118572,Q4764239
9344,118572,Q35438529
9345,118696,Q4465
9346,118700,Q4827381
9347,118702,Q13909
9348,118706,Q1344373
9349,118784,Q12316413
9350,118784,Q21663058
9351,118784,Q23888181
9352,118814,Q16965918
9353,118834,Q6914338
9354,118862,Q12736378
9355,118880,Q18704858
9356,118894,Q7577186
9357,118896,Q551861
9358,118900,Q500611
9359,118924,Q4109
9360,118930,Q21933704
9361,118985,Q56008
9362,118997,Q353501
9363,119068,Q314502
9364,119141,Q220308
9365,119141,Q3061320
9366,119145,Q2593
9367,119153,Q21933704
9368,119155,Q323076
9369,119167,Q4961731
9370,119218,Q716373
9371,119655,Q941532
9372,119714,Q733417
9373,119828,Q983071
9374,119964,Q7844218
9375,120130,Q3133571
9376,120138,Q3418007
9377,120466,Q715838
9378,120478,Q55411
9379,120478,Q19581779
9380,120625,Q17582593
9381,120635,Q1388393
9382,120637,Q270097
9383,120761,Q55199
9384,120783,Q18558778
9385,120799,Q1113146
9386,120827,Q912759
9387,120919,Q486039
9388,121007,Q7350620
9389,121097,Q1752764
9390,121099,Q6195995
9391,121099,Q27185702
9392,121129,Q6289410
9393,121169,Q3376901
9394,121171,Q16887747
9395,121231,Q19815594
9396,121253,Q489218
9397,121338,Q740649
9398,121342,Q433960
9399,121342,Q740649
9400,121469,Q3176484
9401,121781,Q4820223
9402,122092,Q7427324
9403,122246,Q4718041
9404,122433,Q1337082
9405,122490,Q106375941
9406,122627,Q3470501
9407,122882,Q446960
9408,122884,Q471215
9409,122886,Q188137
9410,122888,Q344854
9411,122890,Q552731
9412,122892,Q298025
9413,122896,Q1782299
9414,122896,Q3368851
9415,122898,Q139890
9416,122900,Q944763
9417,122902,Q3186007
9418,122904,Q19561563
9419,122906,Q7383978
9420,122912,Q18018415
9421,122912,Q20675767
9422,122916,Q2388576
9423,122918,Q717015
9424,122920,Q18018415
9425,122920,Q20675767
9426,122922,Q558806
9427,122924,Q220751
9428,122926,Q18519749
9429,122932,Q470601
9430,123310,Q18571693
9431,123545,Q979175
9432,123553,Q61347
9433,123947,Q1160013
9434,124273,Q8064963
9435,124273,Q117844881
9436,124404,Q36480689
9437,124484,Q720360
9438,124853,Q536884
9439,124859,Q8296
9440,125221,Q2630427
9441,125221,Q5344590
9442,125914,Q270178
9443,125916,Q1273122
9444,125970,Q1150882
9445,125974,Q363754
9446,126088,Q113377807
9447,126090,Q371337
9448,126142,Q987976
9449,126420,Q4065391
9450,126482,Q1174468
9451,126548,Q653911
9452,126577,Q57653769
9453,126577,Q67202402
9454,126921,Q6195995
