,movieId,imdbId,tmdbId,wikidataURI
7571,85881,1606392,55725,Q2704616
7572,85885,1263750,48650,Q1306557
7573,86000,1560139,39356,Q659671
7574,86014,1650043,60307,Q1156830
7575,86028,1220888,53172,Q127414
7576,86059,1411704,50359,Q753605
7577,86066,0820096,64484,Q1654430
7578,86068,0450827,75725,Q18649810
7579,86142,1436045,58857,Q186810
7580,86190,0993842,50456,Q170268
7581,86237,0078588,367647,
7582,86279,1194612,54527,Q1671510
7583,86286,0094939,23521,Q2081050
7584,86290,1179947,46105,Q2605468
7585,86293,1334512,49012,Q708306
7586,86295,1262416,41446,Q323392
7587,86298,1436562,46195,Q223359
7588,86320,1527186,62215,Q165699
7589,86332,0800369,10195,Q217020
7590,86345,1421373,45523,Q12124779
7591,86347,1190722,30969,
7592,86355,0480239,56780,Q519619
7593,86377,0927619,24447,
7594,86487,1492030,202241,
7595,86504,0405455,167966,
7596,86548,1067583,55787,Q432582
7597,86593,1223236,57586,Q3092327
7598,86628,1416801,51209,Q1004440
7599,86644,1596343,51497,Q401976
7600,86668,1347439,241620,
7601,86721,1013607,42521,Q3024138
7602,86781,1255953,46738,Q1212650
7603,86815,1596346,43959,Q1156089
7604,86817,0491152,49022,Q1455075
7605,86833,1478338,55721,Q837264
7606,86835,0822847,38321,Q967683
7607,86864,0055198,39410,Q2333996
7608,86880,1298650,1865,Q183555
7609,86882,1605783,59436,Q206124
7610,86892,1527788,51608,Q485709
7611,86898,0478304,8967,Q244257
7612,86911,1411697,45243,Q274748
7613,86922,1528313,52077,Q250447
7614,86960,1176724,21469,Q342855
7615,87028,1265990,49950,Q933116
7616,87192,1478964,59678,Q757865
7617,87194,1441912,59468,Q1183257
7618,87197,1533117,51533,Q2633399
7619,87222,1302011,49444,Q487447
7620,87232,1270798,49538,Q223596
7621,87234,1440292,49020,Q260509
7622,87287,1307861,70862,Q4743928
7623,87298,1531663,45658,Q1189674
7624,87304,1532503,55347,Q814343
7625,87306,1650062,37686,Q379877
7626,87413,0115658,19963,Q2899052
7627,87430,1133985,44912,Q903885
7628,87444,1340773,56272,Q3050651
7629,87483,1396218,58224,Q682549
7630,87485,1284575,52449,Q798797
7631,87520,1399103,38356,Q232774
7632,87522,1583420,59861,Q382864
7633,87529,1240982,38319,Q1415029
7634,87660,1742683,65034,Q2473073
7635,87785,1135084,22907,Q727285
7636,87834,0312941,73884,Q698728
7637,87867,1222817,38317,Q477070
7638,87869,1499658,51540,Q908556
7639,87876,1216475,49013,Q192212
7640,87960,1253565,24792,Q4899176
7641,88069,1934231,67109,Q3021587
7642,88094,1764726,64780,Q7899268
7643,88108,1067774,59860,Q550248
7644,88125,1201607,12445,Q232009
7645,88129,0780504,64690,Q732960
7646,88140,0458339,1771,Q275120
7647,88163,1570728,50646,Q519490
7648,88179,1563738,51828,Q232161
7649,88235,1540133,67913,Q964909
7650,88267,1449283,51162,Q922193
7651,88272,1714208,65599,Q2611839
7652,88327,0069518,28039,Q911271
7653,88345,0323250,13931,Q1072759
7654,88356,0472181,41513,Q454398
7655,88405,1632708,50544,Q629596
7656,88448,1360822,50004,Q9064993
7657,88515,1297919,55846,Q884473
7658,88593,1230385,57361,Q1393064
7659,88672,1637706,59968,Q1372081
7660,88697,0120240,209802,Q3976556
7661,88699,1500491,51620,Q670551
7662,88744,1318514,61791,Q243983
7663,88746,1687281,51993,Q4456167
7664,88785,1488555,49520,Q1574364
7665,88810,1454029,50014,Q204374
7666,88812,1622547,62206,Q224133
7667,88911,1455151,39413,Q1169451
7668,88932,1622979,55779,Q661847
7669,88954,1268799,55465,Q43408
7670,89028,1270761,46261,Q2299378
7671,89030,1438176,58151,Q268824
7672,89039,1549572,55420,Q567996
7673,89047,1403177,44835,Q1753824
7674,89072,1464580,52015,Q2055033
7675,89085,1226753,48289,Q1306837
7676,89087,1657507,62835,Q868329
7677,89090,1621444,55244,Q2903184
7678,89118,1189073,63311,Q1130310
7679,89190,0816462,37430,Q1123629
7680,89208,1104006,16335,Q387032
7681,89281,1316037,40016,Q547728
7682,89305,1716772,69798,Q262173
7683,89343,0873886,48572,Q1255499
7684,89386,1417592,72744,Q2019481
7685,89388,1742650,70868,Q723026
7686,89427,1633356,65055,Q1317743
7687,89470,1598778,39538,Q730888
7688,89492,1210166,60308,Q221820
7689,89580,1560970,55785,Q3071911
7690,89582,1632547,68341,Q1055069
7691,89586,1825918,71689,Q1300140
7692,89678,0844794,18093,Q1455083
7693,89745,0848228,24428,Q182218
7694,89753,1340800,49517,Q681962
7695,89759,1832382,60243,Q640561
7696,89761,1571222,48231,Q188159
7697,89774,1291584,59440,Q1415964
7698,89804,1124035,10316,Q543581
7699,89837,1788391,74725,Q3196607
7700,89840,1448755,49021,Q1320416
7701,89862,1242599,58699,Q2894928
7702,89864,1306980,40807,Q859448
7703,89898,0459748,63375,Q1976681
7704,89904,1655442,74643,Q171861
7705,89939,0041414,123723,Q3105475
7706,89945,1520494,59852,Q15088216
7707,90057,1675192,64720,Q762877
7708,90243,0058652,58878,Q3235913
7709,90245,0086907,37239,Q4776652
7710,90249,0433035,39254,Q261759
7711,90343,1068242,68817,Q1197869
7712,90345,0905372,60935,Q909749
7713,90353,1533013,59437,Q813445
7714,90357,1204340,76543,Q1189317
7715,90374,1441326,50837,Q515277
7716,90376,1242460,71859,Q247470
7717,90384,0497329,10005,Q1189696
7718,90403,1509767,52451,Q309248
7719,90405,1637688,49530,Q628082
7720,90428,0466893,44754,Q866694
7721,90430,1692486,72113,Q169564
7722,90439,1615147,50839,Q624614
7723,90469,1778304,72571,Q1056921
7724,90471,1582248,72432,Q376723
7725,90522,1634122,58233,Q967478
7726,90524,1600195,59965,Q143716
7727,90528,1440345,53487,Q511347
7728,90531,1723811,76025,Q909445
7729,90576,0770703,63492,Q389548
7730,90600,1614989,70670,Q1592308
7731,90603,1672723,69735,Q129161
7732,90630,1784538,77801,Q6877356
7733,90647,0448694,58423,Q324262
7734,90717,0471042,59108,Q778979
7735,90719,1616195,88794,Q1137236
7736,90738,1646980,73499,Q385036
7737,90746,0983193,17578,Q980041
7738,90769,1510934,40658,Q7602456
7739,90809,1847731,65229,Q926083
7740,90863,1113829,75964,Q1139311
7741,90866,0970179,44826,Q206576
7742,90888,1253864,37958,Q1050528
7743,90890,0810913,71880,Q1505923
7744,90943,1972663,77365,Q3007211
7745,90945,0685628,94174,Q1170885
7746,91077,1033575,65057,Q273686
7747,91079,1758692,60420,Q598752
7748,91094,1204342,64328,Q550558
7749,91104,1324999,50619,Q60506
7750,91126,1568911,57212,Q218589
7751,91128,0376136,23514,Q830376
7752,91233,0945571,13060,Q746323
7753,91261,1239426,38336,Q1962112
7754,91266,1071358,15157,Q550520
7755,91273,1181795,30618,Q2702930
7756,91323,1366344,57431,Q798776
7757,91325,0477302,64685,Q918769
7758,91337,1124388,45708,Q7203115
7759,91353,0109162,9369,Q704708
7760,91355,0371552,9642,Q748412
7761,91386,1402488,65759,Q816857
7762,91414,1430607,51052,Q711918
7763,91470,1634136,91550,Q7933203
7764,91483,1308729,70074,Q135230
7765,91485,1764651,76163,Q210812
7766,91488,0084701,13396,Q1196717
7767,91500,1392170,70160,Q212965
7768,91529,1345836,49026,Q189330
7769,91535,1194173,49040,Q494048
7770,91542,1515091,58574,Q243643
7771,91571,1372686,101173,Q1132978
7772,91622,1625346,57157,Q1460394
7773,91628,1598822,62838,Q1052260
7774,91630,1229238,56292,Q628154
7775,91653,1389137,74465,Q956681
7776,91658,1568346,65754,Q474093
7777,91660,1093357,71469,Q964657
7778,91666,0042665,16939,Q6494413
7779,91671,1615918,55301,Q303678
7780,91688,1251743,51995,Q3544111
7781,91690,1720616,80038,Q616265
7782,91784,1682246,59006,Q5564453
7783,91842,1524137,77866,Q1129080
7784,91860,0083318,269963,
7785,91869,1787660,75301,Q2834717
7786,91873,1710396,63574,Q2085298
7787,91890,1007029,71688,Q269810
7788,91935,1541149,72842,Q2830845
7789,91947,1336006,79896,Q2499390
7790,91974,1496025,52520,Q680989
7791,91976,1601913,75174,Q1147689
7792,91978,1568338,49527,Q194696
7793,91981,1726738,55741,Q4392565
7794,92008,1506999,70435,Q249350
7795,92046,0780002,31337,Q1128433
7796,92048,0896872,65760,Q701892
7797,92094,0995036,15044,Q1627275
7798,92192,1772240,50357,Q29733
7799,92198,1214962,74998,Q1199733
7800,92234,0485985,72431,Q1506057
7801,92243,1410063,76758,Q699224
7802,92259,1675434,77338,Q595
7803,92264,1598828,54054,Q602501
7804,92309,1594562,58428,Q4450019
7805,92348,0064714,58704,Q1195553
7806,92391,1703199,50698,Q1189580
7807,92420,1706593,76726,Q1087883
7808,92422,1596365,65086,Q841274
7809,92427,1802810,80125,Q2171479
7810,92439,1645080,64678,Q1415011
7811,92475,1955162,192695,Q4729856
7812,92494,0439553,13976,
7813,92507,1599348,59961,Q934739
7814,92509,1606389,72570,Q522389
7815,92535,2112999,80379,Q6656601
7816,92637,0203612,54146,Q652380
7817,92643,2011971,78480,Q1679872
7818,92665,1996264,84200,Q5466990
7819,92674,1509130,73700,Q1059303
7820,92681,1397514,72545,Q211545
7821,92694,1439572,51999,Q1933953
7822,92730,0249131,64029,Q476133
7823,92760,0057859,37464,Q2233966
7824,92938,1071875,71676,Q41854
7825,92954,1073510,21634,Q238681
7826,93006,2033193,54507,
7827,93008,2040264,59017,
7828,93022,1129427,51875,Q6877200
7829,93040,0098769,26397,
7830,93114,0056171,59045,Q552002
7831,93134,1805297,57243,Q2700632
7832,93139,1705773,52454,Q2474162
7833,93193,1530983,45569,Q3422730
7834,93208,0100409,25831,Q2624382
7835,93242,1838544,79548,Q1370999
7836,93270,1636826,57214,Q249215
7837,93272,1482459,73723,Q786594
7838,93287,1053810,73937,Q1304692
7839,93297,1591479,75674,Q132245
7840,93320,0383678,38674,Q113515215
7841,93326,1596350,59962,Q1049480
7842,93363,0401729,49529,Q235347
7843,93443,1456635,74387,Q991440
7844,93502,1535970,63493,Q3925820
7845,93510,1232829,64688,Q214014
7846,93512,1588334,82532,Q643972
7847,93563,1592525,81796,Q171193
7848,93598,1680114,67748,Q2133240
7849,93610,1477109,61984,Q1191847
7850,93721,1772925,80767,Q1279290
7851,93723,1667307,82533,Q3012990
7852,93740,1441952,81025,Q602256
7853,93766,1646987,57165,Q226773
7854,93790,1683526,74308,Q652406
7855,93805,1034314,10679,Q158398
7856,93819,1610996,74777,Q332261
7857,93831,1605630,71552,Q303040
7858,93838,1899353,94329,Q1573662
7859,93840,1259521,22970,Q45394
7860,93855,1912398,74306,Q1533597
7861,93980,0383010,76489,Q63980
7862,93982,1486192,70436,Q235742
7863,93988,0417349,147269,
7864,94011,1307873,54271,Q1057794
7865,94015,1667353,62764,Q628851
7866,94018,1440129,44833,Q474033
7867,94070,1412386,74534,Q830295
7868,94122,1605782,91356,Q5151727
7869,94130,1682181,84404,Q4997083
7870,94150,1435513,75802,Q1320713
7871,94160,1401113,31967,Q1065146
7872,94262,0052587,37467,Q759339
7873,94266,1195478,72207,Q1265691
7874,94323,1621045,67660,Q548148
7875,94325,1327194,77877,Q599420
7876,94405,1656190,72387,Q919945
7877,94478,1077368,62213,Q323318
7878,94494,1641385,89326,Q4646086
7879,94503,1657299,40161,Q3545595
7880,94661,1434447,26815,Q3437951
7881,94677,1645170,76493,Q464964
7882,94735,0490048,28500,
7883,94777,1409024,41154,Q327713
7884,94780,1735898,58595,Q624603
7885,94799,1748207,86812,Q7564779
7886,94810,1298554,77561,Q519910
7887,94833,1430626,72197,Q1137359
7888,94864,1446714,70981,Q192686
7889,94867,2040560,111440,Q7755874
7890,94896,1704573,92591,Q1029212
7891,94919,1196340,12645,Q666182
7892,94931,1592281,86555,Q113149
7893,94953,1655460,50647,Q1708537
7894,94959,1748122,83666,Q217112
7895,94985,1567609,80389,Q403442
7896,95004,0934706,13640,Q2407828
7897,95067,0763831,72358,Q1103569
7898,95088,1862079,84332,Q2110480
7899,95105,1277953,80321,Q244247
7900,95135,1742336,84355,Q2009666
7901,95145,0142251,39144,Q1255021
7902,95147,0142249,39145,Q2556509
7903,95149,1398941,22855,Q2121056
7904,95163,0142248,116776,Q2581981
7905,95165,0142240,39100,Q984139
7906,95167,1217209,62177,Q126796
7907,95170,0118692,13313,Q678334
7908,95175,1292594,63193,Q2611776
7909,95182,0142233,39101,Q1254986
7910,95193,0143808,13761,Q1349588
7911,95199,1586265,76494,Q616649
7912,95201,1859650,81836,Q29658
7913,95207,1611224,72331,Q587707
7914,95218,2008513,89874,Q5453528
7915,95307,1336608,80585,Q651060
7916,95309,1307068,88005,Q759448
7917,95311,1245104,13042,Q1630228
7918,95313,0455565,13932,Q1004385
7919,95377,0479113,13933,Q785706
7920,95441,1637725,72105,Q641760
7921,95449,1915581,77930,Q1197932
7922,95473,0142237,39103,Q1254983
7923,95475,1125254,24752,Q1255003
7924,95497,0142241,39104,Q774058
7925,95499,0142242,34433,Q543064
7926,95508,1598873,95516,Q2978749
7927,95510,0948470,1930,Q229808
7928,95519,0142238,39105,Q1255010
7929,95543,1667889,57800,Q35951
7930,95558,2125435,84175,Q166462
7931,95583,1615065,82525,Q1143802
7932,95624,1313113,31218,Q1145506
7933,95633,1078933,40770,
7934,95654,0131409,13929,Q749153
7935,95690,1568341,80468,Q12127587
7936,95717,1820723,83191,Q796830
7937,95720,1298649,80035,Q29313
7938,95738,0283851,193976,
7939,95744,1602472,84165,Q2778386
7940,95761,1726669,73567,Q74643
7941,95771,0285036,44251,
7942,95780,0142234,39106,Q1254963
7943,95796,1137996,14863,Q483572
7944,95839,0216621,16716,Q300369
7945,95843,0058154,52906,Q742019
7946,95858,0248808,13930,Q936260
7947,95873,1839492,103332,Q210111
7948,95875,1386703,64635,Q634810
7949,95939,1924394,103747,Q45318
7950,95949,1630637,56909,Q3796677
7951,95965,0142245,39323,Q426650
7952,96004,0142247,39324,Q1254956
7953,96007,0142232,18095,Q909574
7954,96020,1235841,76696,Q3428553
7955,96079,1074638,37724,Q4941
7956,96084,0057286,58383,Q2253732
7957,96110,1790886,77953,Q2028118
7958,96114,1990181,85414,Q4956020
7959,96121,1535438,82696,Q327214
7960,96150,2125666,84327,Q2889288
7961,96281,1623288,77174,Q198028
7962,96283,2023453,82650,Q2155483
7963,96373,1441940,109584,Q925605
7964,96411,2076781,76360,Q14249303
7965,96417,1547234,49526,Q1320875
7966,96430,1462769,71864,Q193963
7967,96432,1212450,82633,Q253901
7968,96448,1714203,71668,Q328208
7969,96471,0106104,202043,
7970,96488,2125608,84334,Q287708
7971,96518,0365651,263947,
7972,96520,0114182,215999,
7973,96530,1619277,83403,Q3686049
7974,96563,2028530,83660,Q949104
7975,96567,1840417,83686,Q1321370
7976,96588,1981677,114150,Q137584
7977,96606,0770802,89708,Q3150366
7978,96608,0114308,67166,Q1440760
7979,96610,1276104,59967,Q53719
7980,96616,1232200,87428,Q32535
7981,96655,1990314,84329,Q1357820
7982,96691,1855325,71679,Q83542
7983,96726,1710417,100529,Q2371779
7984,96728,1560747,68722,Q283586
7985,96737,1343727,49049,Q276772
7986,96811,1855199,77016,Q497262
7987,96815,2105044,84348,Q1359366
7988,96821,1659337,84892,Q675468
7989,96829,2106476,103663,Q32303
7990,96832,2076220,103328,Q304739
7991,96861,1397280,82675,Q1057015
7992,96917,1582507,82505,Q498297
7993,96935,0319901,45397,Q3331207
7994,96945,1638328,85735,Q2074684
7995,96964,1658837,86597,Q2073955
7996,96975,1592873,80271,Q590444
7997,97024,2053425,97365,Q73803
7998,97168,1183919,90125,Q1189617
7999,97172,1142977,62214,Q1051023
8000,97188,1922777,82507,Q761519
8001,97194,0376921,92171,
8002,97225,0837562,76492,Q249967
8003,97230,2014338,110354,Q1840670
8004,97285,0054325,71723,Q7677558
8005,97304,1024648,68734,Q59653
8006,97306,1931533,86838,Q59610
8007,97328,1872818,84306,Q4137975
8008,97470,1886493,75736,Q859019
8009,97643,1649444,80280,Q246391
8010,97665,1597522,99770,Q747919
8011,97701,2109184,82990,Q1144954
8012,97742,1712170,94348,Q604876
8013,97752,1371111,83542,Q28936
8014,97757,0424755,72867,
8015,97785,0938330,61012,Q64017
8016,97836,1648179,87826,Q1170347
8017,97858,1655416,126797,Q12126147
8018,97860,1764234,64689,Q136264
8019,97866,1966604,84287,Q2912561
8020,97870,1866249,113947,Q514416
8021,97904,2063781,84341,Q6454394
8022,97913,1772341,82690,Q28891
8023,97921,1045658,82693,Q116845
8024,97923,1907668,87502,Q564298
8025,97936,1781769,96724,Q80204
8026,97938,0454876,87827,Q152780
8027,97950,1258972,97430,Q168602
8028,97988,1713476,123105,Q3023608
8029,98061,1900893,98631,Q1056859
8030,98083,1753968,65851,Q3157376
8031,98122,1942884,80215,Q1096935
8032,98124,2313197,123025,Q30501762
8033,98154,0443272,72976,Q32433
8034,98160,1493157,135708,Q6980889
8035,98175,1545106,73935,Q3554374
8036,98203,1673434,50620,Q60487
8037,98230,1715873,58547,Q2579741
8038,98239,1234719,60747,Q553920
8039,98243,1446192,81188,Q136625
8040,98279,2006040,101519,Q3242
8041,98296,1667310,97614,Q622631
8042,98361,1531901,102780,Q2081750
8043,98491,2388725,140420,Q2252695
8044,98499,0079315,19274,Q232108
8045,98503,0080623,18867,Q2569407
8046,98585,0975645,112336,Q247733
8047,98604,1798188,83389,Q194726
8048,98607,1483797,71883,Q1207954
8049,98623,0086605,25539,Q1193754
8050,98633,0089177,10044,Q1549954
8051,98697,0066798,34280,Q765339
8052,98799,1979172,110392,Q14949958
8053,98809,0903624,49051,Q80379
8054,98836,1477855,87504,Q2604581
8055,98908,1241017,40722,Q3787206
8056,98961,1790885,97630,Q152531
8057,99005,1925431,139567,Q1057433
8058,99007,1588173,82654,Q27343
8059,99030,1901040,83186,Q129874
8060,99087,1540128,77875,Q2113655
8061,99106,1694020,82687,Q961138
8062,99112,0790724,75780,Q590252
8063,99114,1853728,68718,Q571032
8064,99117,1758830,89492,Q1090390
8065,99122,0097550,41153,Q4535697
8066,99130,0113376,44470,Q972154
8067,99145,1649419,80278,Q277038
8068,99149,1707386,82695,Q28234
8069,99191,0115813,16315,Q3651968
8070,99415,1047540,88042,Q3384891
8071,99437,1783732,75761,Q1952387
8072,99532,0230534,193380,Q549722
8073,99574,2091473,133694,Q3017170
8074,99636,2181931,118628,Q3054309
8075,99638,1244666,38010,Q875965
8076,99721,1572315,76617,Q1832350
8077,99728,1321870,82682,Q27751
8078,99750,1491044,68812,Q1759094
8079,99764,2396224,147538,Q19880634
8080,99813,2166834,142061,Q17996919
8081,99846,2366308,135921,Q3118143
8082,99853,1762248,105538,Q26720490
8083,99910,1549920,76640,Q45672
8084,99917,2084989,145197,Q7899323
8085,99992,1770734,84336,Q335736
8086,100044,1806234,69372,
8087,100068,1911553,85872,Q2627558
8088,100083,1333125,87818,Q548978
8089,100106,2152198,128190,Q7756776
8090,100159,2023690,117974,Q7512122
8091,100163,1428538,60304,Q498287
8092,100194,2274356,146837,
8093,100226,1853643,118677,Q12133175
8094,100277,2153963,93858,Q1748666
8095,100302,1374992,58244,Q769527
8096,100304,2081437,162145,Q14655414
8097,100306,0165623,18912,Q3475399
8098,100326,1389096,121824,Q891678
8099,100383,2053463,109421,Q334763
8100,100390,2024432,109431,Q3801252
8101,100397,1935896,87436,Q74535
8102,100487,1559547,109491,Q738704
8103,100498,1606378,47964,Q72276
8104,100507,1711425,107811,Q650808
8105,100527,1702439,112949,Q1767513
8106,100553,2092588,134481,
8107,100556,2375605,123678,Q7712287
8108,100579,1659343,122857,Q166716
8109,100611,0765446,68179,Q1658594
8110,100714,2209418,132344,Q2909183
8111,100737,0882977,134411,Q3963099
8112,100810,2387433,145135,Q2564128
8113,100843,1954701,130739,Q1475778
8114,100882,2017561,170657,Q4253250
8115,100906,0100107,28090,Q123097
8116,101025,1351685,81005,Q27513
8117,101070,2258858,129112,Q5474120
8118,101072,1663636,59255,Q1219626
8119,101074,0051850,43650,Q3210191
8120,101076,1583421,72559,Q1146345
8121,101088,1682180,86825,Q487271
8122,101112,1623205,68728,Q590216
8123,101142,0481499,49519,Q495850
8124,101283,0790628,124459,Q1444108
8125,101360,1911644,158011,Q3019722
8126,101362,2302755,117263,Q3010512
8127,101415,1763303,84199,Q3019431
8128,101423,0427531,55892,Q2404280
8129,101525,1817273,97367,Q1754980
8130,101529,1935902,127867,Q3986092
8131,101531,1745862,173153,Q7182429
8132,101577,1517260,72710,Q552775
8133,101612,1814621,144340,Q1588422
8134,101739,1288558,109428,Q73279
8135,101741,1924429,68727,Q502374
8136,101765,1986843,133698,Q1653341
8137,101864,1483013,75612,Q638544
8138,101884,1507563,59963,Q74319
8139,101895,0453562,109410,Q3599091
8140,101962,2140203,110420,Q1371768
8141,101973,1433811,127517,Q3030138
8142,102007,0903135,13647,Q1782442
8143,102025,0061549,42699,Q489379
8144,102033,1980209,134374,Q766427
8145,102058,1325753,15257,Q2564665
8146,102066,1977895,121606,Q17078153
8147,102070,1525366,84204,Q3112935
8148,102084,2027128,76589,Q3137760
8149,102088,1462900,44865,Q1155695
8150,102123,1245492,109414,Q607363
8151,102125,1300854,68721,Q209538
8152,102165,2055765,174321,Q7474602
8153,102194,1935179,103731,Q3266461
8154,102217,0152183,25117,
8155,102278,1551630,165739,Q15613983
8156,102338,0075202,45736,Q2084405
8157,102378,0762138,72525,Q7663530
8158,102407,1343092,64682,Q892735
8159,102445,1408101,54138,Q171711
8160,102481,2234155,116741,Q4207359
8161,102590,0462246,16150,Q5223777
8162,102602,0076391,27861,Q1519753
8163,102666,0070233,20803,Q777739
8164,102684,1602613,77987,Q2679094
8165,102686,1951261,109439,Q2708940
8166,102716,1905041,82992,Q5516100
8167,102720,0848537,116711,Q2700629
8168,102735,0078937,197467,Q2937620
8169,102742,0389448,86282,Q3576744
8170,102747,0007264,2077,Q1195688
8171,102749,0078938,197481,Q2937621
8172,102760,1489167,42151,Q5302864
8173,102800,2347569,121986,Q5478692
8174,102802,1731697,104755,Q2701647
8175,102819,1291580,119675,Q2893887
8176,102823,0262240,130824,Q15052373
8177,102852,1091863,86843,
8178,102880,1815862,82700,Q1254088
8179,102903,1670345,75656,Q499851
8180,102984,1857842,133463,Q18340945
8181,102993,1727388,147773,Q3560878
8182,103027,2094064,91739,Q3009047
8183,103042,0770828,49521,Q622769
8184,103048,2179116,156700,Q13423400
8185,103075,2184339,158015,Q7758789
8186,103085,1879032,174188,Q8991303
8187,103107,2396566,159014,Q15052276
8188,103137,2132285,96936,Q3077738
8189,103141,1453405,62211,Q641362
8190,103171,1978524,160085,Q2799863
8191,103210,1776196,80518,Q1004318
8192,103219,2103217,103620,Q784848
8193,103221,1935065,120292,Q12126653
8194,103228,1663662,68726,Q1388653
8195,103233,2465238,177271,Q14783913
8196,103235,1924396,152742,Q324011
8197,103245,0391728,53928,Q1747999
8198,103249,0816711,72190,Q28196
8199,103253,1535108,68724,Q80959
8200,103335,1690953,93456,Q637212
8201,103339,2334879,117251,Q2350772
8202,103341,1213663,107985,Q722379
8203,103366,1893256,136418,Q8990291
8204,103372,2404463,136795,Q135156
8205,103384,1210819,57201,Q548919
8206,103449,1829012,109099,Q3016883
8207,103483,2450186,159117,Q7906333
8208,103502,1877797,136386,Q20001856
8209,103539,1714206,157386,Q3522804
8210,103543,2265534,157375,Q610508
8211,103596,2724064,205321,Q13794921
8212,103602,2523852,178946,Q15379045
8213,103606,2205697,111969,Q4363611
8214,103609,0103978,30963,Q5127965
8215,103624,2334649,157354,Q3788751
8216,103655,0790736,49524,Q3012553
8217,103685,2375574,179111,Q2819736
8218,103688,1457767,138843,Q5540479
8219,103755,1860353,77950,Q1523217
8220,103772,1430132,76170,Q197491
8221,103801,2265398,172533,Q12116433
8222,103810,1821694,146216,Q903930
8223,103819,2234025,198062,Q16949685
8224,103865,2053423,192126,Q3428431
8225,103883,1272878,136400,Q3598715
8226,103980,2334873,160588,Q2907178
8227,103984,2358891,179144,Q6379279
8228,104017,0181947,58447,Q229655
8229,104069,2510998,185574,Q25136350
8230,104074,1854564,76285,Q2984104
8231,104076,2017020,77931,Q1253366
8232,104078,0469021,177699,Q12100591
8233,104129,2016940,76544,Q3285128
8234,104141,0346578,21683,Q810861
8235,104211,1723121,138832,Q3566895
8236,104218,2191701,109418,Q5611721
8237,104241,1650554,59859,Q1758468
8238,104243,1411250,87421,Q1960913
8239,104245,1691917,151960,Q1657080
8240,104272,2545118,158999,Q4922844
8241,104283,2013293,149870,Q888131
8242,104303,2357129,115782,Q392825
8243,104337,1327773,132363,Q3520173
8244,104339,2294677,157360,Q15340352
8245,104374,2194499,122906,Q4668586
8246,104419,1494772,30061,Q2620599
8247,104457,1853739,83899,Q3572721
8248,104644,2546038,147129,
8249,104760,2167202,146227,Q400117
8250,104780,0211653,49802,Q2369324
8251,104837,0093820,17282,Q10897320
8252,104841,1454468,49047,Q2579784
8253,104863,1486834,212716,Q14522920
8254,104875,2245195,115199,Q123581797
8255,104879,1392214,146233,Q3404003
8256,104906,1985019,156711,Q4822876
8257,104908,2226417,91586,Q13423790
8258,104913,1979320,96721,Q1768437
8259,104925,2404311,112205,Q3061609
8260,104944,2370248,169813,Q14623727
8261,105020,0097081,102059,Q1201522
8262,105037,1758795,129139,Q3989653
8263,105121,1844203,121676,Q6028571
8264,105197,1821549,129670,Q3337646
8265,105211,2390361,209263,Q14514258
8266,105213,2229499,138697,Q499918
8267,105246,2027140,157820,Q3005861
8268,105250,0432232,51452,
8269,105254,2332579,157409,Q3005990
8270,105325,2274570,172828,Q15026698
8271,105351,2364841,146238,Q7379900
8272,105355,2278871,152584,Q11648811
8273,105468,1985966,109451,Q277157
8274,105504,1535109,109424,Q2937646
8275,105540,0166960,51985,Q2629768
8276,105585,2002718,106747,Q128187
8277,105593,1450321,85889,Q3072241
8278,105653,1211956,107846,Q196685
8279,105720,0062457,55370,Q784195
8280,105731,1939659,133805,Q45384
8281,105746,2708946,173495,Q17125151
8282,105755,2193215,109091,Q3061599
8283,105801,2187884,158752,Q5397048
8284,105835,1825157,146015,Q124353882
8285,105844,2024544,76203,Q3023357
8286,105954,2017038,152747,Q2837490
8287,106002,1731141,80274,Q1758112
8288,106062,3063516,208134,Q14407638
8289,106072,1981115,76338,Q1201853
8290,106100,0790636,152532,Q3520498
8291,106144,2304426,194101,Q13380361
8292,106330,1204975,137093,Q866048
8293,106438,2431286,205220,Q3381163
8294,106441,0816442,203833,Q14511981
8295,106487,1951264,101299,Q574583
8296,106489,1170358,57158,Q719915
8297,106491,1335975,64686,Q2816898
8298,106540,2387559,146239,Q7729669
8299,106542,1196948,41602,Q2590379
8300,106594,2147048,137312,
8301,106642,2779318,253941,
8302,106648,1743724,80662,Q873346
8303,106696,2294629,109445,Q246283
8304,106766,2042568,86829,Q2340655
8305,106782,0993846,106646,Q1392744
8306,106785,2312718,204082,Q3139644
8307,106839,2304771,192136,Q12126034
8308,106873,0860907,75629,Q182206
8309,106883,1462901,174311,Q15614304
8310,106889,3089388,212063,Q17141501
8311,106916,1800241,168672,Q9013673
8312,106918,0359950,116745,Q3522637
8313,106920,1798709,152601,Q788822
8314,106927,1381512,39260,Q1576846
8315,107013,0188504,45697,Q19976303
8316,107069,1091191,193756,Q3258993
8317,107141,2140373,140823,Q3474574
8318,107159,0130377,40897,Q11486175
8319,107314,1321511,87516,Q1529637
8320,107338,2969050,209232,Q14359607
8321,107348,1229340,109443,Q4752758
8322,107406,1706620,110415,Q492908
8323,107408,0070861,37129,Q1626585
8324,107410,0086723,20894,Q2332537
8325,107412,0060584,20878,Q1953944
8326,107436,2345567,166271,Q12124716
8327,107447,2166616,158990,Q15894174
8328,107449,1292569,27190,Q1214898
8329,107462,2458106,180894,Q14948582
8330,107565,2987732,233063,Q15268063
