,wikidataURI,name
2510,Q6768984,Mark Mylod
2511,Q515568,Andrzej Sekuła
2512,Q112182,Ulrich Seidl
2513,Q484686,Kwak Jae-yong
2514,Q3308160,Michael Dowse
2515,Q3163830,Jean-Baptiste Andrea
2516,Q47091765,Fabrice Canepa
2517,Q6513443,Lee Demarbre
2518,Q179463,Sion Sono
2519,Q3174628,Bradley Raymond
2520,Q239656,Lee Chang-dong
2521,Q81078,Mahiro Maeda
2522,Q489286,Peter Chung
2523,Q3514320,Takeshi Koike
2524,Q323817,Greg Marcks
2525,Q673103,Olivier Dahan
2526,Q3787509,Hugo Rodríguez
2527,Q654110,Kenta Fukasaku
2528,Q3181863,John Kent Harrison
2529,Q725376,Pen-ek Ratanaruang
2530,Q2207939,Hiroyuki Morita
2531,Q1261335,Yōji Yamada
2532,Q4962397,Brett Sullivan
2533,Q210447,Mark Hamill
2534,Q288815,Debra Granik
2535,Q1150229,Cédric Kahn
2536,Q16196488,Grant Harvey
2537,Q1935109,Phil Tippett
2538,Q948543,Prachya Pinkaew
2539,Q642942,Christophe Barratier
2540,Q7384262,Ryan Little
2541,Q467764,Byambasuren Davaa
2542,Q1766320,Luigi Falorni
2543,Q19519265,Chris Kentis
2544,Q15461094,Ian Iqbal Rashid
2545,Q2593,Matthew Vaughn
2546,Q122425,Andrey Zvyagintsev
2547,Q3157514,Jacob Aaron Estes
2548,Q13220867,Jennifer Abbott
2549,Q303695,Brad McGann
2550,Q6208616,Joe Berlinger and Bruce Sinofsky
2551,Q146051,Zana Briski
2552,Q7092172,Ondi Timoner
2553,Q832252,Betsy Chasse
2554,Q1900489,Mark Vicente
2555,Q16148751,William Arntz
2556,Q2528937,Kazuaki Kiriya
2557,Q1281011,Robert Greenwald
2558,Q3341067,Nicole Kassell
2559,Q1341001,Lawrence Pressman
2560,Q3341288,Niels Mueller
2561,Q22893815,Shainee Gabel
2562,Q6187572,Jessica Yu
2563,Q3760228,Geoffrey Sax
2564,Q2543651,Walter Bernstein
2565,Q511101,Joyce Chopra
2566,Q6742516,Malcolm Mowbray
2567,Q2556156,Dan Harris
2568,Q3482244,Shinji Aramaki
2569,Q495980,Bong Joon-ho
2570,Q535018,Jean-François Richet
2571,Q2190976,Mitch Rouse
2572,Q55381,Jacques Becker
2573,Q3161502,James Yukich
2574,Q423313,Lou Ye
2575,Q454881,Vincent Kok
2576,Q7349709,Robert Shallcross
2577,Q561387,Francis Lawrence
2578,Q344854,Timur Bekmambetov
2579,Q3352541,Ondřej Trojan
2580,Q3182435,Manny Coto
2581,Q771774,Nimród Antal
2582,Q5224939,Darren Grant
2583,Q16886213,Michael Tucker
2584,Q677352,Florent-Emilio Siri
2585,Q77465,Paul Leni
2586,Q1894037,Paul Bogart
2587,Q2326442,Ernie Barbarash
2588,Q16196081,Jannik Johansen
2589,Q459542,Angela Robinson
2590,Q5111995,Christopher Browne
2591,Q19031,Zak Penn
2592,Q1202851,Kihachi Okamoto
2593,Q87852,Thomas Jahn
2594,Q667128,King Hu
2595,Q926096,Tensai Okamura
2596,Q6304487,Judy Irving
2597,Q207676,Frank Miller
2598,Q2318350,Breck Eisner
2599,Q1681299,James William Guercio
2600,Q53037,Ettore Scola
2601,Q69218,Frédéric Back
2602,Q113517874,Gary Preisler
2603,Q120340,Nicolas Gessner
2604,Q2392969,Noroi Tsuruta
2605,Q79016,Leontine Sagan
2606,Q322266,Howard Morris
2607,Q152272,Georges Méliès
2608,Q138477,Larisa Shepitko
2609,Q598683,Garth Jennings
2610,Q2846592,Andrew Douglas
2611,Q862383,Bill Plympton
2612,Q60766,Dennis Gansel
2613,Q344384,Damon Dash
2614,Q6176330,Jeffrey W. Byrd
2615,Q357183,Jaume Collet-Serra
2616,Q314935,Paul Haggis
2617,Q507334,Mel Damski
2618,Q878548,Manuel Gómez Pereira
2619,Q7830703,Toyoo Ashida
2620,Q3588126,Éléonore Faucher
2621,Q1349886,Robert Florey
2622,Q1628080,Joseph Santley
2623,Q7786709,Thom Andersen
2624,Q53006,Pietro Germi
2625,Q74227,Tom McGrath
2626,Q104870176,Marilyn Agrelo
2627,Q2836688,Alice Wu
2628,Q5292164,Don Argott
2629,Q528132,Alexandre Aja
2630,Q4275601,Michael McGowan
2631,Q366172,David LaChapelle
2632,Q256671,Miranda July
2633,Q704027,Fruit Chan
2634,Q78717,Hans Weingartner
2635,Q940393,Luc Jacquet
2636,Q382389,Jacques Audiard
2637,Q5214665,Dana Adam Shapiro
2638,Q5717193,Henry Alex Rubin
2639,Q723252,Craig Brewer
2640,Q4716899,Alex De Rakoff
2641,Q3372049,Paul Provenza
2642,Q4129653,Penn Jillette
2643,Q211974,Silvio Narizzano
2644,Q298025,Joss Whedon
2645,Q4790340,Arie Posin
2646,Q7182199,Phil Morrison
2647,Q23901307,Mike Bigelow
2648,Q3846656,Marcos Siega
2649,Q472545,John Halas
2650,Q14949452,Joy Batchelor
2651,Q325396,Judd Apatow
2652,Q471010,Claude Zidi
2653,Q380252,Georgiy Daneliya
2654,Q5524830,Gary Chapman
2655,Q2092899,Michael Showalter
2656,Q21280758,Bruce Hunt
2657,Q3176610,Jeff Wadlow
2658,Q298368,Liev Schreiber
2659,Q724098,Mike Mills
2660,Q1754329,Pete Michels
2661,Q7176909,Peter Shin
2662,Q7340362,Rob McKittrick
2663,Q476825,Alain Jessua
2664,Q5530860,Gen Sekiguchi
2665,Q558806,Scott Derrickson
2666,Q66867,Robert Schwentke
2667,Q6847408,Mike Johnson
2668,Q85487,Lexi Alexander
2669,Q355062,Tetsuya Nomura
2670,Q721300,Dave McKean
2671,Q3406366,Steve Box
2672,Q726126,Shane Black
2673,Q78952,Hubert Sauper
2674,Q113576091,Mike Marvin
2675,Q23844,George Clooney
2676,Q2856134,John Gatins
2677,Q552814,John Hillcoat
2678,Q518770,Darren Lynn Bouseman
2679,Q524544,Sergio Castellitto
2680,Q766656,Christian Carion
2681,Q3568599,William F. Claxton
2682,Q1389817,Hideo Gosha
2683,Q1971984,Stephen Gaghan
2684,Q80807690,Hannu Tuomainen
2685,Q450630,Mikael Håfström
2686,Q966124,Christopher Smith
2687,Q118817,Joe Wright
2688,Q3116260,Greg McLean
2689,Q500611,Jean-Marc Vallée
2690,Q1372139,Liam Lynch
2691,Q282127,Laurence Dunmore
2692,Q727108,Hany Abu-Assad
2693,Q470798,Gérard Oury
2694,Q170587,Tommy Lee Jones
2695,Q7648439,Susan Stroman
2696,Q454022,Duncan Tucker
2697,Q1729166,Karel Kachyňa
2698,Q335080,Makoto Shinkai
2699,Q5698860,Heidi Ewing
2700,Q7279258,Rachel Grady
2701,Q2567853,David Caffrey
2702,Q1356708,Pierre Morel
2703,Q7026507,Nicholaus Goossen
2704,Q3161100,James Gartner
2705,Q3694918,Cory Edwards
2706,Q7812350,Todd Edwards
2707,Q7822781,Tony Leech
2708,Q67266,Marc Rothemund
2709,Q1782299,Joachim Rønning
2710,Q3368851,Espen Sandberg
2711,Q7347357,Robert Markowitz
2712,Q4119610,Sanaa Hamri
2713,Q6073899,Ol Parker
2714,Q12326435,Matthew O'Callaghan
2715,Q113305099,Hunter Richards
2716,Q4679649,Adam Rapp
2717,Q302690,Aaron Seltzer
2718,Q936338,Jason Friedberg
2719,Q6198217,Jim Sonzero
2720,Q7614659,Steven E. Gordon
2721,Q16735198,Bob Richardson
2722,Q456008,James McTeigue
2723,Q525725,Andy Fickman
2724,Q314502,Jason Reitman
2725,Q443106,Gavin Hood
2726,Q4062581,Elizabeth Allen
2727,Q913154,Brian Trenchard-Smith
2728,Q7380333,Rupert Murray
2729,Q57932,Florian Henckel von Donnersmarck
2730,Q4492730,Liz Friedlander
2731,Q6173818,Jeff Feuerzeig
2732,Q5300255,Doug Atchison
2733,Q10316693,Laís Bodanzky
2734,Q8005891,William Brent Bell
2735,Q621818,Rian Johnson
2736,Q113496619,Dave Parker
2737,Q1318058,Jake West
2738,Q1742430,Kirby Dick
2739,Q717015,James Gunn
2740,Q2965696,Christian Volckman
2741,Q69344,Dani Levy
2742,Q6988244,Neil Armfield
2743,Q55421,Georg Wilhelm Pabst
2744,Q14629988,Jules Naudet
2745,Q371455,David Slade
2746,Q16244764,Steve Williams
2747,Q162340,Julian Jarrold
2748,Q188137,J. J. Abrams
2749,Q3177645,Jessica Bendinger
2750,Q3018150,David Jacobson
2751,Q1626388,Karey Kirkpatrick
2752,Q453094,Joe Ranft
2753,Q5516151,Gaby Dellal
2754,Q1107744,Alejandro Agresti
2755,Q5107674,Chris Paine
2756,Q981665,Caveh Zahedi
2757,Q7610883,Stephen Woolley
2758,Q2096083,Sam Dunn
2759,Q7435474,Scot McFadyen
2760,Q3298143,Mat Whitecross
2761,Q113853281,Billy Kent
2762,Q13644887,Valerie Faris
2763,Q13644938,Jonathan Dayton
2764,Q7150288,Paul Dinello
2765,Q3369365,Patrick Creadon
2766,Q1523831,Gil Kenan
2767,Q913128,Brian Taylor
2768,Q1340718,Mark Neveldine
2769,Q1310139,Tony Giglio
2770,Q242557,Anne Fletcher
2771,Q3453777,Ryan Fleck
2772,Q713747,Emmanuel Carrère
2773,Q7613624,Steve Pink
2774,Q706300,Neil Burger
2775,Q17565526,Ericson Core
2776,Q4979971,Bryan Barber
2777,Q727562,Albert Lamorisse
2778,Q2835202,Alfred J. Goulding
2779,Q3273787,Mark Duplass
2780,Q6166571,Jay Duplass
2781,Q423052,Allen Coulter
2782,Q4943297,Laurie Collyer
2783,Q2829550,Alain Berberian
2784,Q3056411,Eric Steel
2785,Q5649872,Hans Canosa
2786,Q4773504,Anthony Stacchi
2787,Q6192787,Jill Culton
2788,Q3116203,Greg Coolidge
2789,Q316844,Ryan Murphy
2790,Q22665760,John Bonito
2791,Q1607614,Sergei Vasilyev
2792,Q4104594,Georgi Vasilyev
2793,Q6236562,John Gulager
2794,Q3740804,Amy J. Berg
2795,Q5236398,David Leaf
2796,Q200748,Géla Babluani
2797,Q3093926,Gabriel Range
2798,Q18558,David Bowers
2799,Q3470486,Sam Fell
2800,Q648093,Cecilia Peck
2801,Q888178,Bob Odenkirk
2802,Q1091339,David Ayer
2803,Q347864,Edwin Stanton Porter
2804,Q8301,Stefen Fangmeier
2805,Q3530284,Todd Stephens
2806,Q1750714,Sylvain White
2807,Q6211585,Joe Nussbaum
2808,Q6831779,Michael Katleman
2809,Q2525348,Dave Meyers
2810,Q874828,Gábor Csupó
2811,Q36843599,Frank Sebastiano
2812,Q108944827,Conor McMahon
2813,Q234630,Adrienne Shelly
2814,Q2058690,Paul Almond
2815,Q462348,Susannah Grant
2816,Q67791,Katja von Garnier
2817,Q4912387,Billy Corben
2818,Q1455793,Jan Pinkava
2819,Q106508,Gérard Depardieu
2820,Q457890,Christopher Doyle
2821,Q550717,Olivier Assayas
2822,Q822240,Oliver Schmitz
2823,Q993671,Bruno Podalydès
2824,Q3014918,Daniela Thomas
2825,Q3089589,Frédéric Auburtin
2826,Q3342570,Nobuhiro Suwa
2827,Q3308242,Michael Hegner
2828,Q22008928,Karsten Kiilerich
2829,Q7518333,Simón Brand
2830,Q686301,Tyler Perry
2831,Q548479,Ben Garant
2832,Q272718,Çağan Irmak
2833,Q737289,Chris Gerolmo
2834,Q466552,Tim Sullivan
2835,Q7324849,Richard Compton
2836,Q357624,Alexandr Hackenschmied
2837,Q450382,Maya Deren
2838,Q2544686,Nacho Cerdà
2839,Q7817934,Tom Vaughan
2840,Q2071173,Pierre Salvadori
2841,Q69105,Mennan Yapo
2842,Q86522557,Sunu Gonera
2843,Q1476756,Martin Weisz
2844,Q975134,Kevin Munroe
2845,Q557208,Scott Frank
2846,Q8003113,Will Speck
2847,Q22323567,Josh Gordon
2848,Q7609556,Stephen J. Anderson
2849,Q3366516,Paul Rachman
2850,Q966270,Enzo G. Castellari
2851,Q3305871,Dave Willis
2852,Q3305987,Matt Maiellaro
2853,Q132058,Jon Kasdan
2854,Q2346846,Steve Bendelack
2855,Q113139176,Harvey Glazer
2856,Q21067196,Kirk Thatcher
2857,Q3434239,Rob Stewart
2858,Q1849400,William Lustig
2859,Q3177627,Jesse Peretz
2860,Q234212,Sarah Polley
2861,Q506124,Andrew Macdonald
2862,Q7599819,Stanley Nelson Jr.
2863,Q283700,Chris Miller
2864,Q7288869,Raman Hui
2865,Q3181205,John Carney
2866,Q108878630,Peter Winther
2867,Q88387052,Nicholas Mastandrea
2868,Q3476723,Sean Ellis
2869,Q3018482,David Moreau
2870,Q86655,Leander Haußmann
2871,Q1605553,Henning Schellerup
2872,Q4756738,Andrew Currie
2873,Q349069,Adam Curtis
2874,Q312988,David Yates
2875,Q615343,Mark Fergus
2876,Q11866330,Jennifer Baichwal
2877,Q419466,Akiva Schaffer
2878,Q5108075,Chris Sivertson
2879,Q6271390,Jon Poll
2880,Q83364292,Micha X. Peled
2881,Q314403,Guillaume Canet
2882,Q3161170,James Huth
2883,Q369276,Doug Lefler
2884,Q447392,Fred Savage
2885,Q110462,Julie Delpy
2886,Q524897,Seth Gordon
2887,Q965008,Scott Glosserman
2888,Q543697,John August
2889,Q471650,Guy-Manuel de Homem-Christo
2890,Q471656,Thomas Bangalter
2891,Q96642,Hans-Christian Schmid
2892,Q314353,Cristian Mungiu
2893,Q524780,Charles Ferguson
2894,Q2160854,Rod Hardy
2895,Q5238982,David Ren
2896,Q2347290,Steve Skrovan
2897,Q5716113,Henriette Mantel
2898,Q2721204,Michael Arias
2899,Q3696452,Craig Gillespie
2900,Q660685,Mark Helfrich
2901,Q353117,Tony Gilroy
2902,Q483118,Ben Affleck
2903,Q705440,Robert Moresco
2904,Q126633,Marjane Satrapi
2905,Q1890346,Vincent Paronnaud
2906,Q349842,Anton Corbijn
2907,Q299563,Robin Swicord
2908,Q6273562,Jonathan King
2909,Q113623174,Daniel G. Karslake
2910,Q3614356,Amir Bar-Lev
2911,Q704287,Mike Cahill
2912,Q7519046,Simon J. Smith
2913,Q458612,Emilio Fernández
2914,Q453939,Kirsten Sheridan
2915,Q117844964,J.M. Kenny
2916,Q2926461,Bruce Pittman
2917,Q935646,Xavier Gens
2918,Q6206888,Joby Harold
2919,Q388404,Dwayne Carey-Hill
2920,Q6211034,Joe Lynch
2921,Q932019,J. A. Bayona
2922,Q15040586,James Scurlock
2923,Q5525282,Gary Hustwit
2924,Q3702641,Dario Piana
2925,Q5584424,Goran Dukić
2926,Q14073494,Greg Strause
2927,Q14073503,Colin Strause
2928,Q3129564,Heitor Dhalia
2929,Q316596,Justin Theroux
2930,Q9557,Aamir Khan
2931,Q4747497,Amole Gupte
2932,Q7288520,Ram Madhvani
2933,Q2916255,Eran Kolirin
2934,Q577959,Paco Plaza
2935,Q808769,Adam Green
2936,Q749047,Haruki Kadokawa
2937,Q7688325,Tatsuo Satō
2938,Q5233216,David E. Talbert
2939,Q16195870,Fred Wolf
2940,Q1677490,Jacob Gentry
2941,Q17513204,David Bruckner
2942,Q17517020,Dan Bush
2943,Q372394,Martin McDonagh
2944,Q1253831,Julian Gilbey
2945,Q3859421,Mitchell Lichtenstein
2946,Q348885,Adam Brooks
2947,Q900563,Jieho Lee
2948,Q1527684,Pete Travis
2949,Q1702754,Jon M. Chu
2950,Q3671,Justin Chadwick
2951,Q6391598,Kent Alterman
2952,Q188792,David Schwimmer
2953,Q2832952,Alex Gibney
2954,Q106609821,Talia Lugacy
2955,Q2347144,Steve Martino
2956,Q3808425,Jimmy Hayward
2957,Q93833,Stefan Ruzowitzky
2958,Q941532,Sergei Bodrov
2959,Q7440991,Sean Fine
2960,Q22246244,Marco Schnabel
2961,Q6769142,Mark Palansky
2962,Q7155262,Paulo Morelli
2963,Q513726,Peter Joseph
2964,Q113677615,Dave Bullock
2965,Q2639948,Ilmar Raag
2966,Q15277249,Noam Murro
2967,Q768543,Isaac Florentine
2968,Q716114,Feng Xiaogang
2969,Q3189592,Julien Maury
2970,Q15831456,Alexandre Bustillo
2971,Q1652154,Mark Levin
2972,Q1702691,Jennifer Flackett
2973,Q5047214,Carter Smith
2974,Q2624066,Nicholas Stoller
2975,Q1138605,Craig Mazin
2976,Q950283,Jon Hurwitz
2977,Q3112667,Hayden Schlossberg
2978,Q1772954,Steve Barker
2979,Q526222,Andy Hurst
2980,Q11818221,Piotr Wereśniak
2981,Q113254850,Michael Blieden
2982,Q3308374,Michael McCullers
2983,Q60234934,Nathan Frankowski
2984,Q1977014,Nelson McCormick
2985,Q4758835,Andrew Waller
2986,Q1609505,Alejandro Monteverde
2987,Q23901310,Jonah Markowitz
2988,Q3776578,Gregory Wilson
2989,Q3401401,Pratibha Parmar
2990,Q979221,Michael Patrick King
2991,Q4979979,Bryan Bertino
2992,Q21572895,Chris Bell
2993,Q1320930,Jonathan Levine
2994,Q6263287,John Stevenson
2995,Q17418095,Koen Mortier
2996,Q6134691,James Glickenhaus
2997,Q371786,Joel David Moore
2998,Q3295442,Martin Gero
2999,Q7172590,Peter Avanzino
3000,Q64859818,Jay Lee
3001,Q237696,Phyllida Lloyd
3002,Q468190,Dany Boon
3003,Q1351142,Eric Brevig
3004,Q382387,Noboru Iguchi
3005,Q248764,Martin Wood
3006,Q1324417,Jeff Nichols
3007,Q2062524,Paul Soter
3008,Q23697700,Ric Roman Waugh
3009,Q437267,Chris Carter
3010,Q2720543,James Marsh
3011,Q103446,Marc Schölermann
3012,Q1850829,Rodrigo Plá
3013,Q984154,Vladimir Bortko
3014,Q458301,Courtney Hunt
3015,Q593071,Larry Bishop
3016,Q2559261,Dave Filoni
3017,Q59910627,Simon Hunter
3018,Q653645,Ari Folman
3019,Q457656,Tomas Alfredson
3020,Q3176718,Jeffrey Nachmanoff
3021,Q7816510,Tom Kuntz
3022,Q106268532,Frank Sudol
3023,Q7341767,Robert B. Weide
3024,Q7427291,Saul Dibb
3025,Q72871,Peter Scheerer
3026,Q961058,Michael Roesch
3027,Q2076897,Stuart Paton
3028,Q312751,Charlie Kaufman
3029,Q126941,J. Michael Straczynski
3030,Q3837845,Loveleen Tandan
3031,Q989586,Mabrouk El Mechri
3032,Q68855,Marco Kreuzpaintner
3033,Q392716,David Hackl
3034,Q60341,Sean Anders
3035,Q930903,Pavel Lungin
3036,Q532705,Toby Wilkins
3037,Q1018606,Byron Howard
3038,Q1077862,Chris Williams
3039,Q7817538,Tom Shankland
3040,Q1388393,Olivier Megaton
3041,Q621514,Alex Kendrick
3042,Q913976,Tony Leondis
3043,Q706475,Steve McQueen
3044,Q371309,Sophie Fiennes
3045,Q11451348,Masahiro Andō
3046,Q1175663,David Michael Latt
3047,Q365750,Nic Balthazar
3048,Q113206,Clark Gregg
3049,Q7324232,Richard Boden
3050,Q6446831,Kurt Kuenne
3051,Q3876026,Nick Moore
3052,Q3089283,Wilson Yip
3053,Q115079442,Matt Vancil
3054,Q363525,Stuart Townsend
3055,Q2638166,Nacho Vigalondo
3056,Q2610341,Patrick Tatopoulos
3057,Q113427465,Roland Mesa
3058,Q22246337,Charles Guard
3059,Q22246338,Thomas Guard
3060,Q1631868,Howard McCain
3061,Q2057920,James Watkins
3062,Q23821620,Leila Conners
3063,Q23821627,Nadia Conners
3064,Q3090837,Fuminori Kizaki
3065,Q788070,Yōjirō Takita
3066,Q309932,Bruce Campbell
3067,Q1381419,Yves Simoneau
3068,Q374678,Paolo Sorrentino
3069,Q5308381,Paul Andrew Williams
3070,Q5606504,Gregg Bishop
3071,Q7173394,Peter Cornwell
3072,Q678310,Niels Arden Oplev
3073,Q192217,Rob Schneider
3074,Q113339518,Joel Viertel
3075,Q4249802,Sacha Gervasi
3076,Q1691304,Jody Hill
3077,Q28807165,Seth Grossman
3078,Q352971,W. C. Fields
3079,Q646929,Armando Iannucci
3080,Q295912,Tom Hooper
3081,Q552731,Duncan Jones
3082,Q512103,Cary Joji Fukunaga
3083,Q7441232,Sean McGinly
3084,Q721429,Alastair Fothergill
3085,Q6768605,Mark Linfield
3086,Q95836708,Mark Linfield
3087,Q69234,Jan Harlan
3088,Q7807357,Timothy Linh Bui
3089,Q901185,Kyle Newman
3090,Q60048490,Tom Gustafson
3091,Q3591218,Éric Lartigau
3092,Q740682,Bob Peterson
3093,Q2994628,Seiji Mizushima
3094,Q2576503,Will Gluck
3095,Q106375207,David Moore
3096,Q7608761,Stephen Bradley
3097,Q113623195,Hal Haberman
3098,Q113623196,Jeremy Passmore
3099,Q2669356,Tommy Wirkola
3100,Q1148979,Cyrus Nowrasteh
3101,Q6501653,Laurie Lynd
3102,Q114917941,Eric Zala
3103,Q314223,Yann Arthus-Bertrand
3104,Q351866,Mike Thurmeier
3105,Q747905,Brad Turner
3106,Q357998,Marc Webb
3107,Q14407634,Hans Horn
3108,Q6179702,Jens Hoffmann
3109,Q420041,Lynn Shelton
3110,Q3038269,Marcus Dunstan
3111,Q715838,Neill Blomkamp
3112,Q7613917,Steve Shill
3113,Q3274696,Mack V. Wright
3114,Q7188553,Phyllis Fraser
3115,Q7615241,Steven Schachter
3116,Q6984068,Neal Brennan
3117,Q541883,Shamim Sarif
3118,Q1336716,Trevor Moore
3119,Q3574497,Zach Cregger
3120,Q113677616,Nicholas Jasenovec
3121,Q977853,Hoyt Yeatman
3122,Q976428,Claudio Fragasso
3123,Q12003,Cher
3124,Q942226,Shane Acker
3125,Q61457539,Gareth Carrivick
3126,Q6500314,Lauren Montgomery
3127,Q22920682,Geoffrey O'Connor
3128,Q78383,Christian Alvart
3129,Q542529,Juan Antonio Bardem
3130,Q710180,Grant Heslov
3131,Q30242281,Chris Bouchard
3132,Q3378803,Phil Lord
3133,Q13638984,Chris Miller
3134,Q1747539,Robert Kenner
3135,Q716282,Oren Peli
3136,Q1859686,Louie Psihoyos
3137,Q10305129,Jamin Winans
3138,Q6089350,Tarik Saleh
3139,Q4408,Mr. Lawrence
3140,Q771590,Michael Dougherty
3141,Q676094,Drew Barrymore
3142,Q23517,Ricky Gervais
3143,Q16217458,Matthew Robinson
3144,Q521691,Ruben Fleischer
3145,Q4962377,Brett Simon
3146,Q291205,Anne Fontaine
3147,Q491348,Anders Østergaard
3148,Q3376457,Peter Billingsley
3149,Q3771984,Glenn McQuaid
3150,Q37876,Natalie Portman
3151,Q2188230,Felix van Groeningen
3152,Q349248,Adam Elliot
3153,Q960885,David Mackenzie
3154,Q7436761,Scott Mann
3155,Q72579,Samuel Goldwyn
3156,Q2837877,Allen Boretz
3157,Q503219,Yakov Protazanov
3158,Q91933,Christoph Lauenstein
3159,Q96777,Wolfgang Lauenstein
3160,Q926978,Kevin Greutert
3161,Q7437191,Scott Sanders
3162,Q3544725,Park Kwang-hyun
3163,Q7177024,Peter Sohn
3164,Q15148968,Bob Misiorowski
3165,Q736069,Oren Moverman
3166,Q3701686,Daniel Monzón
3167,Q16298318,Lloyd Goldfine
3168,Q5239955,David Soren
3169,Q6522913,Lenny Abrahamson
3170,Q21091612,Toby Shelton
3171,Q21454383,Alex Mann
3172,Q28803419,Alex Mann
3173,Q958206,Jorge Blanco
3174,Q3183796,Jorge Blanco
3175,Q81309013,Javier Abad
3176,Q81309213,Marcos Martínez
3177,Q2277411,Shaun Monson
3178,Q318149,Tom Ford
3179,Q3089814,Frédéric Forestier
3180,Q612110,J. Searle Dawley
3181,Q2475993,Nick Willing
3182,Q1750712,Scott Cooper
3183,Q1159900,Daniel Alfredson
3184,Q3161013,James DeMonaco
3185,Q4792678,Armand Lohikoski
3186,Q113586136,Brian Hecker
3187,Q117147,Thomas Langmann
3188,Q490406,Na Hong-jin
3189,Q106282850,Larry Roemer
3190,Q3441443,Ron Oliver
3191,Q3418007,Rajkumar Hirani
3192,Q3297647,Scott Stewart
3193,Q3641244,Bo Zenga
3194,Q3559679,Vincent J. Donehue
3195,Q719434,Víctor Erice
3196,Q3108788,Glenn Ficarra
3197,Q3182354,John Requa
3198,Q3527989,Ti West
3199,Q2389609,Adrian Shergold
3200,Q981857,Tomm Moore
3201,Q15438228,Nora Twomey
3202,Q6376346,Katherine Dieckmann
3203,Q2057360,Patrick Alessandrin
3204,Q20721911,Andy Bichlbaum
3205,Q20721914,Mike Bonanno
3206,Q24607226,Kurt Engfehr
3207,Q16243938,Lixin Fan
3208,Q4417863,Aleksandr Seryj
3209,Q860114,Tommy Wiseau
3210,Q3501563,Stéphane Aubier
3211,Q3559781,Vincent Patar
3212,Q12810116,Jim Field Smith
3213,Q5216492,Daniel Barber
3214,Q3156773,J. T. Petty
3215,Q3371877,Paul Morrison
3216,Q3476873,Sebastian Gutierrez
3217,Q977658,Paolo Cavara
3218,Q1280065,Gualtiero Jacopetti
3219,Q3751533,Franco E. Prosperi
3220,Q6844804,Miguel Sapochnik
3221,Q438583,Kevin Heffernan
3222,Q89639,Wolfgang Murnberger
3223,Q5365521,Elliot M. Bour
3224,Q7427273,Saul Andrew Blinkoff
3225,Q21016714,Joonas Berghäll
3226,Q27548370,Mika Hotakainen
3227,Q944572,Javier Fesser
3228,Q6395859,Kevin Booth
3229,Q263309,Floria Sigismondi
3230,Q95657,Thor Freudenthal
3231,Q24661999,Brett Harvey
3232,Q3498963,Steve Jacobs
3233,Q456690,Julie Anne Robinson
3234,Q971159,Tom Six
3235,Q133600,Banksy
3236,Q545634,Jorma Taccone
3237,Q463255,Coline Serreau
3238,Q121016,Ivan Engler
3239,Q512419,Samuel Bayer
3240,Q552780,Chris Morris
3241,Q3735652,Aku Louhimies
3242,Q4207234,Gareth Evans
3243,Q23814,Stephen Merchant
3244,Q2756732,Derek Cianfrance
3245,Q1887437,Rodrigo Cortés
3246,Q461913,Alan Poul
3247,Q614192,Stuart Hazeldine
3248,Q6110444,Jac Schaeffer
3249,Q6834610,Michael Stephenson
3250,Q351884,Chris Renaud
3251,Q3384479,Pierre Coffin
3252,Q18002669,Srđan Spasojević
3253,Q84799328,Lisa Barros D'Sa
3254,Q109317345,Glenn Leyburn
3255,Q4957114,Brandon Vietti
3256,Q10831873,Aleksi Mäkelä
3257,Q283178,Elizabeth Allan
3258,Q4278490,Kieran Mulroney
3259,Q70606274,Michele Mulroney
3260,Q551861,Xavier Dolan
3261,Q349619,Philip Ridley
3262,Q302645,Aaron Schneider
3263,Q5262979,Derrick Borte
3264,Q3012184,Daisuke Nishio
3265,Q1162765,Daniel Stamm
3266,Q508904,"Sergey Bodrov, Jr."
3267,Q3571742,Yannick Dahan
3268,Q22249198,Benjamin Rocher
3269,Q3059246,Ethan Maniquis
3270,Q2865837,Arto Halonen
3271,Q270730,Casey Affleck
3272,Q274653,Ella Lemhagen
3273,Q4766862,Anna Boden
3274,Q35252985,Colin Levy
3275,Q3181441,John Erick Dowdle
3276,Q4790469,Ariel Schulman
3277,Q5724080,Henry Joost
3278,Q2451678,Gareth Edwards
3279,Q3070885,Zoya Akhtar
3280,Q453691,Quentin Dupieux
3281,Q439394,Tim Hetherington
3282,Q969298,Sebastian Junger
3283,Q3367336,Pascal Chaumeil
3284,Q607190,Paolo Virzì
3285,Q16028506,Nathan Greno
3286,Q4969366,Galt Niederhoffer
3287,Q27630796,Sean Byrne
3288,Q2129246,Ralf Huettner
3289,Q611586,William Monahan
3290,Q1160013,Daniel Barnz
3291,Q2580634,Jalmari Helander
3292,Q2444076,Joseph Kosinski
3293,Q7326741,Richard J. Lewis
3294,Q2465518,John Wells
3295,Q16239524,Ding Sheng
3296,Q6697043,Lucien Castaing-Taylor
3297,Q2623963,Steve Antin
3298,Q2630715,Hiromasa Yonebayashi
3299,Q975203,Eli Craig
3300,Q72980478,Sngmoo Lee
3301,Q17289068,Hélène Cattet
3302,Q17289127,Bruno Forzani
3303,Q3086808,Fred Cavayé
3304,Q509725,Teddy Newton
3305,Q77350274,Jeff Malmberg
3306,Q727791,Irving Cummings
3307,Q7615177,Steven R. Monroe
3308,Q270279,Icíar Bollaín
3309,Q539065,Brad Furman
3310,Q7407800,Sam Liu
